passengerId,longestRun
7833,8
9427,8
12940,8
13623,8
243,8
540,8
8105,8
1270,8
1618,8
1650,8
2572,8
4391,8
4489,8
7879,8
4239,8
5074,8
8743,8
883,8
2249,8
2655,8
3561,8
5578,8
5682,8
5695,8
10632,8
12284,8
898,8
2247,8
7987,8
10786,8
11143,8
11243,8
296,8
2035,8
3242,8
4291,8
4396,8
4583,8
4612,8
10605,8
513,8
4624,8
5030,8
10530,8
974,8
2625,8
4512,8
7131,8
9035,8
9324,8
5375,8
7342,8
9006,8
11885,8
12014,8
5962,8
9405,8
11059,8
4263,8
5038,8
5367,8
5417,8
7562,8
8172,8
9562,8
10334,8
10371,8
12355,8
3043,8
4683,8
939,8
5699,8
7550,8
10727,8
11072,8
28,8
183,8
2313,8
4326,8
7800,8
8976,8
9781,8
1243,8
1296,8
4424,8
4482,8
6342,8
8877,8
11496,8
11946,8
12286,8
1974,8
3582,8
3706,8
6820,8
7594,8
988,8
7838,8
9443,8
10043,8
2678,8
3346,8
3595,8
6863,8
8006,8
8130,8
8747,8
2335,8
2439,8
3133,8
5396,8
8980,8
384,8
1019,8
6040,8
8426,8
9442,8
11111,8
908,8
1350,8
5405,8
7676,8
8967,8
9498,8
10116,8
1866,8
5480,8
2629,8
3284,8
4610,8
6904,8
9840,8
10368,8
12841,8
1260,8
2531,8
3054,8
3328,8
3548,8
6201,8
2675,8
11368,8
548,8
2753,8
5062,8
5374,8
6572,8
91,8
1659,8
1820,8
6045,8
10415,8
3239,8
3814,8
12273,8
222,8
875,8
3108,8
3886,8
3905,8
6442,8
10053,8
10747,8
10776,8
5282,8
8004,8
9723,8
11888,8
13295,8
2517,8
5025,8
5500,8
7124,8
8005,8
8047,8
8658,8
8969,8
11187,8
12910,8
225,8
2414,8
2774,8
6740,8
7792,8
8131,8
8375,8
9053,8
9769,8
246,8
3991,8
6795,8
7938,8
9395,8
11105,8
2628,8
4784,8
6350,8
8178,8
8595,8
2192,8
2612,8
9166,8
10310,8
177,8
5162,8
6143,8
6394,8
8722,8
2466,8
3734,8
6774,8
10604,8
4469,8
4893,8
8271,8
906,8
5639,8
8218,8
12003,8
12032,8
935,8
1681,8
3261,8
3956,8
4162,8
8088,8
9340,8
10002,8
1145,8
1247,8
1491,8
6720,8
9399,8
9418,8
10463,8
259,8
3283,8
3648,8
4561,8
5499,8
13878,8
2775,8
4351,8
7720,8
1302,8
1798,8
2183,8
2475,8
2763,8
4475,8
6481,8
9088,8
4438,8
5539,8
12574,8
1922,8
2633,8
6975,8
7611,8
7780,8
11633,8
182,8
3032,8
10294,8
218,8
440,8
2471,8
4151,8
6375,8
7286,8
7812,8
8256,8
8574,8
9944,8
10045,8
10610,8
11207,8
1267,8
1367,8
8513,8
9353,8
10833,8
2699,8
5167,8
9478,8
9749,8
142,8
925,8
3908,8
5676,8
10052,8
11036,8
11212,8
3413,8
4944,8
9937,8
10667,8
1636,8
3195,8
5933,8
6711,8
7971,8
1353,8
2729,8
5339,8
8930,8
10808,8
4991,8
8160,8
8896,8
11962,8
13802,8
980,8
1021,8
4807,8
5237,8
9776,8
250,8
5440,8
8030,8
8206,8
12981,8
868,8
1026,8
1628,8
10507,8
13803,8
4544,8
7657,8
9345,8
292,8
339,8
923,8
3506,8
4157,8
4356,8
4820,8
3757,8
4692,8
6017,8
6719,8
7735,8
10943,8
2640,8
9276,8
9650,8
10243,8
871,8
5545,8
6293,8
7633,8
8834,8
12587,8
2447,8
5526,8
6430,8
8993,8
9481,8
11844,8
5657,8
6600,8
8381,8
8653,8
9404,8
10248,8
1087,8
1341,8
1855,8
7911,8
13657,8
1357,8
6801,8
9491,8
11430,8
2515,8
4627,8
4867,8
11156,8
2822,8
4849,8
4952,8
8990,8
9855,8
560,8
836,8
1938,8
3676,8
5243,8
10709,8
2856,8
5702,8
6299,8
10493,8
11215,8
11880,8
14060,8
299,8
644,8
1569,8
2418,8
3243,8
6255,8
7053,8
9715,8
12326,8
1220,8
2895,8
3806,8
9930,8
886,8
1252,8
1298,8
9074,8
9621,8
9894,8
10430,8
309,8
425,8
904,8
3440,8
5728,8
8985,8
9278,8
10685,8
11932,8
12050,8
347,8
1688,8
2410,8
4647,8
5789,8
8237,8
3118,8
3333,8
3382,8
3638,8
4742,8
5743,8
6140,8
12301,8
1052,8
1904,8
3310,8
3383,8
5688,8
6335,8
6984,8
8216,8
11262,8
12687,8
1947,8
3015,8
6531,8
6940,8
9627,8
11123,8
5094,8
5186,8
11047,8
11784,8
1132,8
3401,8
4921,8
8094,8
8706,8
8973,8
10350,8
4007,8
4712,8
5495,8
9238,8
9820,8
9941,8
11400,8
1649,8
2354,8
5982,8
8023,8
9668,8
13194,8
659,8
1362,8
1396,8
6077,8
127,8
1913,8
4694,8
4740,8
5183,8
4211,8
4485,8
4875,8
6747,8
11522,8
3011,8
4143,8
4668,8
6558,8
7437,8
11370,8
12553,8
2968,8
4382,8
5737,8
9330,8
9336,8
2403,8
2473,8
11508,8
12381,8
13414,8
324,8
586,8
1351,8
9274,8
9904,8
4587,8
6829,8
8945,8
9014,8
3392,8
7766,8
9233,8
12244,8
1698,8
3161,8
4409,8
5975,8
7513,8
9268,8
9735,8
4754,8
10044,8
11067,8
12212,8
614,8
761,8
8281,8
9987,8
13564,8
13753,8
2875,8
6400,8
8521,8
8692,8
9051,8
9703,8
568,8
2273,8
2667,8
7784,8
9360,8
11062,8
1154,8
1957,8
2202,8
9094,8
2171,8
2174,8
6015,8
12586,8
13668,8
229,8
1545,8
2983,8
3273,8
7341,8
7380,8
10785,8
12617,8
494,8
669,8
2970,8
3018,8
5752,8
8241,8
8989,8
9302,8
9709,8
10482,8
12111,8
4,8
1540,8
1669,8
3505,8
4333,8
9738,8
11020,8
13365,8
3443,8
3739,8
3959,8
6567,8
7136,8
10009,8
13268,8
1066,8
2687,8
6283,8
7597,8
8284,8
11272,8
2440,8
2579,8
2784,8
4731,8
5602,8
13244,8
672,8
1076,8
3772,8
4693,8
1431,8
3154,8
4490,8
5775,8
7728,8
11418,8
4109,8
8106,8
8339,8
9198,8
9288,8
11274,8
4666,8
7353,8
8250,8
8503,8
4149,8
4716,8
1845,8
4071,8
5866,8
11221,8
434,8
1620,8
2674,8
3164,8
3652,8
4667,8
6122,8
7866,8
8767,8
957,8
2187,8
4539,8
5355,8
6295,8
7884,8
7998,8
9798,8
11586,8
532,8
1297,8
1619,8
3944,8
4581,8
5121,8
5774,8
8624,8
9397,8
10554,8
4715,8
7484,8
8046,8
11438,8
5035,8
6927,8
8347,8
9936,8
1134,8
1746,8
1791,8
3985,8
13462,8
5033,8
5631,8
2512,8
4845,8
7099,8
7375,8
9985,8
12131,8
403,8
3695,8
5504,8
8113,8
4709,8
4794,8
5921,8
6951,8
8384,8
1755,8
2226,8
3745,8
4734,8
5468,8
12508,8
8283,8
9445,8
2787,8
2954,8
5589,8
5931,8
7949,8
9358,8
12004,8
1639,8
6897,8
11953,8
12439,8
569,8
769,8
938,8
977,8
2788,8
5412,8
6136,8
8232,8
12248,8
216,8
3640,8
3742,8
9701,8
10972,8
1655,8
2722,8
5194,8
5402,8
5942,8
9751,8
10457,8
11305,8
2992,8
4439,8
5138,8
6501,8
10701,8
4630,8
5059,8
5378,8
5628,8
6004,8
8749,8
9326,8
11649,8
1916,8
5460,8
8258,8
9955,8
10008,8
427,8
1923,8
2254,8
2316,8
2672,8
6565,8
7590,8
8682,8
12570,8
13638,8
2648,8
3205,8
6545,8
8333,8
10731,8
3974,8
5267,8
6555,8
9750,8
893,8
6486,8
7194,8
7338,8
8074,8
8098,8
10812,8
2715,8
4099,8
4400,8
6012,8
6923,8
2551,8
4332,8
11101,8
5313,8
7121,8
219,8
967,8
1099,8
5196,8
10595,8
11651,8
7430,8
1439,8
558,8
6236,8
8695,8
10629,8
11964,8
21,8
1514,8
1801,8
2074,8
2708,8
3599,8
4051,8
7623,8
13848,8
2922,8
4366,8
8545,8
9089,8
9656,8
10652,8
13822,8
2426,8
4664,8
9285,8
10406,8
12130,8
1936,8
5714,8
7889,8
10714,8
11872,8
595,8
1524,8
2130,8
4869,8
4965,8
5126,8
6950,8
8266,8
10585,8
1767,8
2472,8
3255,8
4815,8
6554,8
8687,8
9809,8
10069,8
13272,8
863,8
1319,8
7395,8
8732,8
11158,8
13492,8
371,8
1115,8
2927,8
4205,8
9535,8
10097,8
11380,8
11833,8
12005,8
3953,8
5855,8
6046,8
6270,8
6783,8
8227,8
8307,8
265,8
1668,8
1906,8
2508,8
2594,8
4306,8
7542,8
8314,8
978,8
3532,8
4077,8
5583,8
8171,8
9679,8
12634,8
2043,8
3722,8
4358,8
5484,8
5928,8
7126,8
8215,8
9761,8
639,8
940,8
1883,8
4540,8
4584,8
5051,8
7663,8
8929,8
11285,8
5952,8
8277,8
9042,8
9720,8
10508,8
1281,8
2390,8
3748,8
4942,8
807,8
5821,8
10564,8
536,8
783,8
1813,8
1830,8
4462,8
7996,8
370,8
753,8
2280,8
2707,8
3203,8
4269,8
4350,8
6455,8
7997,8
8286,8
8724,8
10591,8
188,8
3849,8
5525,8
5805,8
5980,8
7654,8
8983,8
33,8
1024,8
3965,8
4764,8
5272,8
8869,8
9044,8
508,8
4131,8
4488,8
8758,8
9314,8
11275,8
11524,8
2001,8
2221,8
3873,8
5674,8
7369,8
9007,8
9421,8
10644,8
2486,8
6258,8
12906,8
1972,8
2263,8
5782,8
6310,8
6458,8
2478,8
3455,8
3533,8
3829,8
4685,8
7746,8
8497,8
11889,8
657,8
6007,8
7586,8
9777,8
10548,8
379,8
1264,8
1958,8
3643,8
4980,8
10713,8
11466,8
284,8
5295,8
8142,8
522,8
1095,8
2731,8
3146,8
3558,8
3914,8
4769,8
7585,8
9392,8
11879,8
1433,8
1566,8
2334,8
5569,8
2944,8
5079,8
6037,8
6246,8
8906,8
8944,8
9388,8
962,8
3107,8
10379,8
999,8
1316,8
5487,8
6415,8
7189,8
7288,8
7457,8
7575,8
8964,8
9184,8
2000,8
4702,8
4783,8
5700,8
6180,8
1449,8
8103,8
13894,8
571,8
1366,8
3503,8
7835,8
8890,8
3768,8
4628,8
5209,8
13862,8
1702,8
3515,8
4860,8
6148,8
9232,8
9996,8
11322,8
12233,8
302,8
313,8
4850,8
8905,8
10670,8
10702,8
8585,8
10328,8
1101,8
2813,8
4711,8
8733,8
10060,8
11687,8
3159,8
3194,8
4810,8
9062,8
9359,8
9713,8
632,8
1392,8
3464,8
3554,8
5371,8
6594,8
9240,8
11388,8
14018,8
215,8
1674,8
2186,8
2514,8
7543,8
9363,8
10494,8
12188,8
13842,8
2215,8
5250,8
5665,8
7527,8
12159,8
1411,8
2639,8
7104,8
9111,8
10533,8
1278,8
1710,8
3980,8
7246,8
745,8
2645,8
3271,8
3308,8
4621,8
6526,8
2425,8
2859,8
4707,8
8919,8
9795,8
13232,8
138,8
755,8
4121,8
4574,8
6083,8
8882,8
2673,8
5636,8
11267,8
11807,8
13276,8
13851,8
134,8
584,8
2417,8
3291,8
8836,8
9908,8
10719,8
12840,8
1107,8
2690,8
3782,8
5979,8
6135,8
7000,8
8251,8
10481,8
12516,8
3444,8
11871,8
2310,8
9067,8
2122,7
3918,7
4900,7
6336,7
6357,7
6658,7
7754,7
897,7
3226,7
3698,7
10703,7
8222,7
10862,7
11393,7
137,7
2259,7
3098,7
5482,7
7066,7
7098,7
7910,7
8650,7
13898,7
1223,7
3566,7
4000,7
7324,7
7576,7
11745,7
804,7
2914,7
4357,7
5847,7
6176,7
7584,7
9914,7
10264,7
12184,7
2238,7
2874,7
7222,7
8249,7
8482,7
12530,7
1005,7
1133,7
5211,7
6678,7
6911,7
8051,7
8231,7
9470,7
11194,7
12727,7
961,7
5222,7
5251,7
5427,7
6939,7
9898,7
1653,7
2513,7
5571,7
6732,7
9968,7
1561,7
3124,7
4418,7
7497,7
8003,7
9435,7
9640,7
11327,7
11911,7
12542,7
1198,7
1537,7
1675,7
2200,7
9209,7
11627,7
11876,7
10018,7
10180,7
10626,7
11119,7
13830,7
385,7
830,7
2007,7
6460,7
6953,7
7331,7
7604,7
9255,7
12328,7
1892,7
3685,7
5961,7
5981,7
6095,7
7188,7
7325,7
7613,7
8999,7
10234,7
10414,7
10502,7
10651,7
2018,7
3885,7
4230,7
7306,7
8123,7
406,7
412,7
784,7
2945,7
5930,7
7796,7
12057,7
587,7
2697,7
4843,7
9687,7
688,7
3166,7
3359,7
5006,7
5756,7
6705,7
8902,7
10640,7
10654,7
11213,7
11686,7
2650,7
3743,7
4758,7
5586,7
5758,7
5993,7
9446,7
9935,7
5037,7
5160,7
9027,7
9270,7
916,7
1418,7
2644,7
3183,7
3481,7
4267,7
5219,7
5852,7
11562,7
12192,7
13685,7
1877,7
6528,7
7516,7
7684,7
8141,7
8674,7
9205,7
9286,7
10950,7
11162,7
13644,7
1398,7
1890,7
2496,7
5080,7
3741,7
4874,7
6267,7
8255,7
9426,7
9824,7
3076,7
3116,7
4394,7
5105,7
6538,7
6668,7
8239,7
9264,7
11120,7
11717,7
13440,7
388,7
2168,7
3621,7
7418,7
7600,7
9677,7
9689,7
409,7
1777,7
5843,7
333,7
1215,7
2726,7
4989,7
4994,7
5112,7
9629,7
11711,7
2532,7
4120,7
6616,7
8280,7
8511,7
9039,7
11948,7
12535,7
372,7
995,7
2407,7
4606,7
5953,7
6469,7
7080,7
9611,7
10037,7
12203,7
1583,7
6835,7
7210,7
7589,7
10358,7
11829,7
12170,7
2042,7
2148,7
4376,7
4726,7
5266,7
5516,7
7580,7
8811,7
11615,7
13549,7
599,7
3244,7
4040,7
8037,7
8886,7
9642,7
12533,7
12558,7
224,7
519,7
1729,7
3817,7
4018,7
5442,7
10409,7
12340,7
1477,7
2284,7
2549,7
3140,7
3144,7
4851,7
5620,7
8163,7
8672,7
9512,7
10240,7
556,7
711,7
2038,7
2998,7
4032,7
9439,7
1206,7
2829,7
4246,7
4822,7
4828,7
5547,7
6116,7
1542,7
2092,7
5334,7
6097,7
7361,7
9732,7
11250,7
1306,7
5595,7
10480,7
11514,7
774,7
2635,7
3753,7
4524,7
7555,7
7861,7
704,7
1122,7
2320,7
3798,7
5624,7
7343,7
10869,7
12704,7
13249,7
797,7
1773,7
4973,7
12408,7
5811,7
8982,7
11572,7
12063,7
13251,7
3030,7
5496,7
7271,7
7806,7
8208,7
9624,7
9763,7
13571,7
1400,7
1427,7
1458,7
2967,7
4349,7
4979,7
1722,7
1878,7
2256,7
3111,7
3172,7
3987,7
4688,7
6508,7
7707,7
7789,7
10054,7
10791,7
11001,7
699,7
1608,7
1644,7
2213,7
3978,7
4304,7
4877,7
8987,7
10112,7
10497,7
10572,7
2455,7
3484,7
8402,7
9084,7
10326,7
2102,7
4030,7
4365,7
4977,7
7617,7
8492,7
9230,7
572,7
3813,7
5770,7
13264,7
2422,7
3602,7
4091,7
8546,7
10737,7
13630,7
308,7
328,7
1130,7
1410,7
5031,7
6053,7
9092,7
10283,7
20,7
40,7
1988,7
3167,7
3415,7
6506,7
6886,7
8217,7
9086,7
9981,7
11557,7
169,7
1171,7
4355,7
7349,7
8551,7
11028,7
4258,7
6655,7
7490,7
10456,7
13471,7
13654,7
1245,7
3497,7
3791,7
6165,7
6452,7
7759,7
432,7
1394,7
4038,7
4176,7
5551,7
10374,7
10411,7
11048,7
7028,7
8742,7
10550,7
12374,7
12567,7
13791,7
647,7
1113,7
1968,7
2405,7
2464,7
2694,7
3871,7
6197,7
6583,7
6959,7
7506,7
8374,7
9058,7
9444,7
944,7
1251,7
5347,7
10035,7
10378,7
12112,7
3730,7
3827,7
4136,7
4221,7
4631,7
8263,7
9622,7
9998,7
10325,7
11037,7
11919,7
12341,7
634,7
2245,7
3726,7
3833,7
7362,7
10117,7
12230,7
12520,7
12531,7
235,7
1951,7
3473,7
5147,7
7112,7
9131,7
10271,7
1518,7
2224,7
3075,7
5626,7
5954,7
6126,7
6160,7
7578,7
7672,7
8044,7
650,7
1811,7
2803,7
6193,7
8690,7
9191,7
12175,7
3135,7
5694,7
9402,7
10397,7
10720,7
2499,7
5311,7
6879,7
7740,7
8705,7
8941,7
9711,7
10315,7
1642,7
3369,7
4536,7
5488,7
5735,7
5924,7
7795,7
9690,7
10266,7
10520,7
10742,7
11107,7
2451,7
2623,7
3947,7
5227,7
7165,7
8385,7
9327,7
9429,7
9794,7
553,7
2964,7
5385,7
5964,7
6906,7
8248,7
8524,7
8844,7
10056,7
10115,7
11304,7
12815,7
1486,7
5327,7
6072,7
8824,7
10780,7
11432,7
826,7
5554,7
11315,7
13378,7
1603,7
1874,7
3080,7
3181,7
4870,7
5610,7
5713,7
6134,7
7692,7
9664,7
9995,7
1048,7
1375,7
2909,7
7517,7
7926,7
8870,7
10130,7
12775,7
1559,7
1846,7
1979,7
2150,7
4110,7
5265,7
6588,7
7427,7
10330,7
10954,7
11587,7
1632,7
3285,7
4478,7
6921,7
9576,7
10107,7
10289,7
3434,7
3686,7
4308,7
5667,7
8593,7
10940,7
2691,7
2834,7
3835,7
6426,7
6787,7
7606,7
8939,7
9628,7
9760,7
10638,7
1194,7
3898,7
6042,7
7979,7
8504,7
8954,7
9168,7
11939,7
327,7
1576,7
2257,7
2278,7
3674,7
3999,7
6877,7
7174,7
9805,7
6976,7
8082,7
9287,7
12195,7
3092,7
5048,7
10665,7
10706,7
11840,7
13680,7
590,7
1073,7
2817,7
2942,7
7704,7
7745,7
9409,7
11148,7
1747,7
3412,7
4281,7
5573,7
5946,7
7393,7
8212,7
9342,7
10796,7
11376,7
523,7
3323,7
4625,7
7259,7
8267,7
11253,7
979,7
3334,7
4770,7
4884,7
6532,7
8839,7
318,7
2275,7
3476,7
4264,7
7117,7
7741,7
10607,7
10976,7
263,7
564,7
1641,7
4743,7
6009,7
7107,7
9765,7
10939,7
552,7
1219,7
1520,7
2777,7
3687,7
4511,7
5137,7
5470,7
9028,7
11719,7
1329,7
3658,7
5067,7
5249,7
5680,7
6703,7
6765,7
7897,7
9282,7
9613,7
12400,7
13900,7
286,7
1778,7
2107,7
3114,7
5216,7
9118,7
11098,7
11378,7
12318,7
13235,7
4537,7
5421,7
5453,7
6307,7
7429,7
9927,7
11407,7
387,7
6849,7
498,7
2718,7
3958,7
4115,7
6573,7
7953,7
610,7
2080,7
2445,7
3137,7
3571,7
5709,7
5970,7
5999,7
6218,7
7114,7
7444,7
8194,7
9733,7
677,7
1142,7
2716,7
2947,7
3201,7
4423,7
10983,7
12231,7
12787,7
13482,7
13695,7
1377,7
2297,7
2523,7
3938,7
6055,7
7605,7
7650,7
7846,7
7923,7
8299,7
11061,7
12539,7
1945,7
2469,7
4950,7
7803,7
9602,7
10561,7
10797,7
12069,7
14059,7
733,7
800,7
986,7
2338,7
3563,7
3971,7
6031,7
6446,7
9346,7
10470,7
13240,7
537,7
1037,7
1727,7
2904,7
7872,7
10393,7
11341,7
278,7
713,7
810,7
1036,7
2929,7
4210,7
4881,7
9792,7
10617,7
11056,7
12073,7
59,7
684,7
3926,7
5363,7
5556,7
6343,7
6344,7
8027,7
9004,7
717,7
2574,7
6212,7
6363,7
6425,7
12031,7
12100,7
1996,7
3036,7
7867,7
11005,7
11537,7
12197,7
1015,7
1685,7
5064,7
8925,7
10349,7
11010,7
11239,7
380,7
791,7
1111,7
1462,7
2315,7
3263,7
8293,7
8581,7
8936,7
8952,7
9767,7
11683,7
6570,7
8847,7
11923,7
13614,7
244,7
1365,7
1795,7
2918,7
5075,7
5834,7
8861,7
13899,7
1422,7
7730,7
8014,7
8173,7
10619,7
12126,7
824,7
1998,7
9002,7
12541,7
1233,7
1374,7
3407,7
4045,7
4150,7
4359,7
7186,7
8068,7
12152,7
12540,7
171,7
956,7
3331,7
4377,7
6408,7
7076,7
8383,7
11309,7
13391,7
2705,7
4594,7
4787,7
4888,7
6456,7
12072,7
12335,7
3218,7
4780,7
7836,7
8424,7
8434,7
9648,7
10612,7
11554,7
11676,7
13896,7
1234,7
1872,7
2590,7
3589,7
4778,7
7151,7
7406,7
9420,7
4135,7
5053,7
6418,7
7074,7
7431,7
9612,7
11973,7
13525,7
661,7
2480,7
3840,7
4123,7
4433,7
4968,7
5362,7
6066,7
8892,7
9229,7
9307,7
9389,7
9461,7
11034,7
13432,7
389,7
869,7
1347,7
1905,7
4461,7
5652,7
11228,7
11796,7
2853,7
4661,7
5653,7
11753,7
13683,7
1738,7
3126,7
4022,7
5898,7
6947,7
7694,7
8696,7
10681,7
2350,7
5574,7
5645,7
7397,7
7737,7
9280,7
1459,7
2167,7
3787,7
11965,7
12119,7
13041,7
3592,7
3860,7
5008,7
5113,7
8298,7
9821,7
771,7
2431,7
3467,7
3644,7
4805,7
6184,7
9934,7
10794,7
3776,7
3982,7
6861,7
6918,7
8604,7
3724,7
6206,7
8093,7
9013,7
9933,7
10927,7
12351,7
12430,7
1667,7
6767,7
8181,7
8660,7
10095,7
946,7
1918,7
2952,7
4643,7
10359,7
11473,7
13602,7
13871,7
510,7
2311,7
2452,7
3692,7
4282,7
4503,7
4586,7
5689,7
7485,7
9685,7
11049,7
12614,7
12746,7
945,7
1893,7
2055,7
3480,7
6769,7
9486,7
9913,7
10382,7
240,7
2540,7
2902,7
3590,7
4233,7
4803,7
7486,7
7849,7
10594,7
11592,7
12051,7
2112,7
2578,7
2928,7
4463,7
8254,7
8397,7
9196,7
9693,7
3438,7
5154,7
7553,7
9480,7
2552,7
7568,7
7845,7
10631,7
13618,7
2689,7
3899,7
8881,7
11535,7
1897,7
3693,7
5762,7
6164,7
9043,7
9227,7
9866,7
730,7
1453,7
3267,7
3751,7
8483,7
9971,7
3576,7
8875,7
2207,7
4686,7
4951,7
6577,7
10965,7
11987,7
12052,7
1687,7
3868,7
4533,7
5857,7
5872,7
6000,7
9684,7
9774,7
10066,7
10880,7
11898,7
1570,7
2139,7
5672,7
9367,7
1221,7
2749,7
3845,7
4084,7
4841,7
8576,7
8752,7
11060,7
214,7
710,7
1409,7
1523,7
3847,7
4792,7
5185,7
6368,7
7853,7
8038,7
9449,7
11265,7
12563,7
14011,7
1327,7
1345,7
1911,7
2250,7
7808,7
12053,7
12083,7
338,7
941,7
2178,7
2943,7
3459,7
7608,7
9072,7
10674,7
11360,7
714,7
1602,7
3275,7
4753,7
6229,7
6633,7
7115,7
11140,7
345,7
3627,7
4735,7
6782,7
11299,7
767,7
2533,7
5458,7
6979,7
8926,7
9815,7
12380,7
12669,7
10661,7
11803,7
2152,7
2960,7
3746,7
5429,7
6753,7
7776,7
8856,7
10622,7
11290,7
12810,7
1027,7
2491,7
4853,7
8814,7
11017,7
13522,7
640,7
1237,7
1895,7
2460,7
2634,7
5395,7
6101,7
6834,7
10030,7
10314,7
11881,7
341,7
608,7
1471,7
4410,7
8291,7
8541,7
1547,7
5650,7
8084,7
8157,7
4287,7
8685,7
9497,7
6441,7
12794,7
2233,7
2765,7
4492,7
6349,7
7089,7
7697,7
8240,7
11003,7
11071,7
12157,7
6226,7
7149,7
8245,7
9159,7
9245,7
10322,7
708,7
2893,7
3812,7
4147,7
4300,7
4548,7
4657,7
6708,7
11173,7
11294,7
612,7
2977,7
4785,7
5358,7
7403,7
8772,7
8953,7
10299,7
11044,7
11727,7
913,7
2430,7
5698,7
6008,7
7783,7
11147,7
12883,7
13671,7
4360,7
5719,7
10389,7
12594,7
11,7
781,7
1859,7
3400,7
4188,7
4486,7
7830,7
8863,7
9891,7
10967,7
825,7
1129,7
9075,7
260,7
1730,7
5766,7
5939,7
7913,7
12220,7
12275,7
12653,7
1241,7
2353,7
4021,7
8213,7
9586,7
9972,7
10042,7
10089,7
10270,7
1797,7
2024,7
2894,7
3604,7
4575,7
4949,7
6862,7
7591,7
10552,7
1228,7
5232,7
9770,7
12338,7
344,7
1184,7
4737,7
4984,7
7807,7
12040,7
12070,7
12604,7
13296,7
965,7
2476,7
3100,7
3360,7
3770,7
3785,7
5277,7
8156,7
8797,7
10173,7
10277,7
11398,7
270,7
2049,7
2709,7
4640,7
5159,7
6114,7
7820,7
9025,7
11930,7
12552,7
12897,7
13808,7
1788,7
2611,7
2617,7
3142,7
6220,7
7085,7
7882,7
8403,7
11914,7
42,7
2308,7
3113,7
3448,7
4509,7
5141,7
6889,7
7134,7
9818,7
9826,7
9920,7
1328,7
7179,7
10021,7
10256,7
11593,7
12747,7
1984,7
2605,7
7670,7
9430,7
10353,7
10741,7
10749,7
1691,7
2115,7
2938,7
4886,7
6926,7
7469,7
11355,7
4414,7
8806,7
9228,7
10204,7
11530,7
12200,7
12221,7
1503,7
1981,7
3321,7
4236,7
4679,7
4724,7
6013,7
9010,7
9102,7
13541,7
13607,7
1011,7
1986,7
3289,7
4129,7
4146,7
9916,7
12135,7
2557,7
2818,7
9912,7
3048,7
4141,7
5973,7
6399,7
7082,7
7983,7
2543,7
4978,7
5163,7
5364,7
8114,7
8224,7
8739,7
9380,7
9773,7
9984,7
10689,7
13876,7
1012,7
6888,7
7579,7
9151,7
9618,7
11583,7
11704,7
11723,7
11837,7
14055,7
282,7
605,7
1976,7
7448,7
7829,7
9924,7
10744,7
11972,7
7834,7
10500,7
1526,7
1535,7
2063,7
2382,7
2448,7
3134,7
4701,7
8315,7
9525,7
1178,7
1309,7
1481,7
5019,7
5684,7
8485,7
9500,7
9877,7
1999,7
6104,7
10809,7
13472,7
13530,7
252,7
551,7
2913,7
2976,7
4108,7
7141,7
9893,7
11100,7
420,7
851,7
4222,7
4337,7
4982,7
5441,7
8072,7
8597,7
8618,7
8843,7
9382,7
9529,7
12105,7
2658,7
5994,7
6133,7
6885,7
8214,7
8259,7
9457,7
12189,7
12813,7
1044,7
1719,7
2507,7
4795,7
7196,7
7858,7
8796,7
10581,7
11552,7
12021,7
13129,7
934,7
7869,7
8948,7
10887,7
10988,7
483,7
2700,7
3596,7
3870,7
5802,7
6092,7
6590,7
8502,7
991,7
2110,7
5301,7
8317,7
9082,7
11434,7
13874,7
6484,7
6524,7
6604,7
9277,7
11926,7
963,7
3542,7
6542,7
6804,7
12771,7
1882,7
2370,7
2454,7
7624,7
8838,7
401,7
2555,7
3245,7
5836,7
6306,7
9901,7
10403,7
1088,6
5156,6
7554,6
8592,6
11033,6
11858,6
13840,6
1460,6
1522,6
1721,6
1896,6
4158,6
4929,6
7168,6
8803,6
8928,6
10914,6
11316,6
516,6
2821,6
5117,6
6825,6
8407,6
8924,6
9454,6
9517,6
10708,6
11025,6
2721,6
4684,6
5155,6
6361,6
6597,6
4383,6
5697,6
5907,6
6154,6
7333,6
8716,6
10032,6
13329,6
14770,6
53,6
6552,6
6890,6
7892,6
10416,6
472,6
1787,6
2542,6
3306,6
5178,6
8857,6
10128,6
3703,6
4531,6
6082,6
8145,6
9018,6
9258,6
10143,6
14771,6
321,6
2564,6
6145,6
8085,6
593,6
597,6
1212,6
2835,6
4474,6
4782,6
5235,6
5916,6
6689,6
5827,6
6213,6
7865,6
10162,6
12182,6
12384,6
1068,6
4132,6
4172,6
4517,6
7103,6
7647,6
8429,6
8464,6
11057,6
11909,6
2003,6
2261,6
2342,6
4865,6
4992,6
5597,6
7744,6
8536,6
8689,6
11808,6
13745,6
14044,6
14703,6
847,6
3538,6
3611,6
3936,6
4293,6
5585,6
7649,6
7666,6
8243,6
9293,6
10994,6
1031,6
3445,6
4918,6
5152,6
8116,6
8827,6
9384,6
9714,6
10075,6
10979,6
13195,6
14733,6
1510,6
6068,6
7531,6
8410,6
10058,6
10506,6
1064,6
5552,6
5895,6
7184,6
8126,6
11694,6
731,6
1574,6
3296,6
4229,6
4858,6
5854,6
7634,6
8210,6
11081,6
11334,6
11841,6
11883,6
12868,6
13847,6
1372,6
1871,6
3127,6
3264,6
3435,6
3725,6
5505,6
5965,6
7242,6
9551,6
10445,6
10910,6
11868,6
14720,6
577,6
3211,6
